           T(s)              1              2              3              4              5              6              7
      60600.000  0.1219980E+04  0.1519882E+04  0.1262324E+04  0.1619648E+04  0.1859691E+04  0.1869817E+04  0.2029921E+04
      60900.000  0.1219980E+04  0.1519881E+04  0.1262335E+04  0.1619647E+04  0.1859688E+04  0.1869815E+04  0.2029921E+04
      61200.000  0.1219980E+04  0.1519880E+04  0.1262347E+04  0.1619646E+04  0.1859685E+04  0.1869814E+04  0.2029920E+04
      61500.000  0.1219980E+04  0.1519879E+04  0.1262358E+04  0.1619646E+04  0.1859683E+04  0.1869812E+04  0.2029919E+04
      61800.000  0.1219980E+04  0.1519878E+04  0.1262369E+04  0.1619645E+04  0.1859680E+04  0.1869811E+04  0.2029919E+04
      62100.000  0.1219980E+04  0.1519877E+04  0.1262380E+04  0.1619644E+04  0.1859678E+04  0.1869809E+04  0.2029918E+04
      62400.000  0.1219980E+04  0.1519876E+04  0.1262391E+04  0.1619643E+04  0.1859675E+04  0.1869808E+04  0.2029917E+04
      62700.000  0.1219980E+04  0.1519875E+04  0.1262402E+04  0.1619642E+04  0.1859672E+04  0.1869806E+04  0.2029917E+04
      63000.000  0.1219980E+04  0.1519874E+04  0.1262413E+04  0.1619641E+04  0.1859670E+04  0.1869805E+04  0.2029916E+04
      63300.000  0.1219980E+04  0.1519873E+04  0.1262424E+04  0.1619640E+04  0.1859667E+04  0.1869803E+04  0.2029915E+04
      63600.000  0.1219979E+04  0.1519872E+04  0.1262435E+04  0.1619639E+04  0.1859665E+04  0.1869801E+04  0.2029915E+04
      63900.000  0.1219979E+04  0.1519871E+04  0.1262446E+04  0.1619638E+04  0.1859662E+04  0.1869800E+04  0.2029914E+04
      64200.000  0.1219979E+04  0.1519870E+04  0.1262457E+04  0.1619637E+04  0.1859659E+04  0.1869798E+04  0.2029913E+04
      64500.000  0.1219979E+04  0.1519869E+04  0.1262468E+04  0.1619637E+04  0.1859657E+04  0.1869797E+04  0.2029913E+04
      64800.000  0.1219979E+04  0.1519868E+04  0.1262478E+04  0.1619636E+04  0.1859654E+04  0.1869795E+04  0.2029912E+04
      65100.000  0.1219979E+04  0.1519867E+04  0.1262489E+04  0.1619635E+04  0.1859652E+04  0.1869794E+04  0.2029911E+04
      65400.000  0.1219979E+04  0.1519866E+04  0.1262500E+04  0.1619634E+04  0.1859649E+04  0.1869792E+04  0.2029911E+04
      65700.000  0.1219979E+04  0.1519865E+04  0.1262510E+04  0.1619633E+04  0.1859646E+04  0.1869791E+04  0.2029910E+04
      66000.000  0.1219979E+04  0.1519864E+04  0.1262521E+04  0.1619632E+04  0.1859644E+04  0.1869789E+04  0.2029909E+04
      66300.000  0.1219979E+04  0.1519863E+04  0.1262532E+04  0.1619631E+04  0.1859641E+04  0.1869787E+04  0.2029908E+04
      66600.000  0.1219979E+04  0.1519862E+04  0.1262542E+04  0.1619631E+04  0.1859639E+04  0.1869786E+04  0.2029908E+04
      66900.000  0.1219978E+04  0.1519861E+04  0.1262553E+04  0.1619630E+04  0.1859636E+04  0.1869784E+04  0.2029907E+04
      67200.000  0.1219978E+04  0.1519860E+04  0.1262563E+04  0.1619629E+04  0.1859633E+04  0.1869783E+04  0.2029906E+04
      67500.000  0.1219978E+04  0.1519859E+04  0.1262574E+04  0.1619628E+04  0.1859631E+04  0.1869781E+04  0.2029906E+04
      67800.000  0.1219978E+04  0.1519858E+04  0.1262584E+04  0.1619627E+04  0.1859628E+04  0.1869780E+04  0.2029905E+04
      68100.000  0.1219978E+04  0.1519857E+04  0.1262595E+04  0.1619627E+04  0.1859626E+04  0.1869778E+04  0.2029904E+04
      68400.000  0.1219978E+04  0.1519856E+04  0.1262605E+04  0.1619626E+04  0.1859623E+04  0.1869777E+04  0.2029904E+04
      68700.000  0.1219978E+04  0.1519855E+04  0.1262616E+04  0.1619625E+04  0.1859620E+04  0.1869775E+04  0.2029903E+04
      69000.000  0.1219978E+04  0.1519854E+04  0.1262626E+04  0.1619624E+04  0.1859618E+04  0.1869774E+04  0.2029902E+04
      69300.000  0.1219978E+04  0.1519853E+04  0.1262636E+04  0.1619624E+04  0.1859615E+04  0.1869772E+04  0.2029902E+04
      69600.000  0.1219978E+04  0.1519852E+04  0.1262647E+04  0.1619623E+04  0.1859613E+04  0.1869770E+04  0.2029901E+04
      69900.000  0.1219978E+04  0.1519851E+04  0.1262657E+04  0.1619622E+04  0.1859610E+04  0.1869769E+04  0.2029900E+04
      70200.000  0.1219977E+04  0.1519850E+04  0.1262667E+04  0.1619621E+04  0.1859607E+04  0.1869767E+04  0.2029900E+04
      70500.000  0.1219977E+04  0.1519849E+04  0.1262678E+04  0.1619621E+04  0.1859605E+04  0.1869766E+04  0.2029899E+04
      70800.000  0.1219977E+04  0.1519848E+04  0.1262688E+04  0.1619620E+04  0.1859602E+04  0.1869764E+04  0.2029898E+04
      71100.000  0.1219977E+04  0.1519847E+04  0.1262698E+04  0.1619619E+04  0.1859600E+04  0.1869763E+04  0.2029898E+04
      71400.000  0.1219977E+04  0.1519846E+04  0.1262708E+04  0.1619618E+04  0.1859597E+04  0.1869761E+04  0.2029897E+04
      71700.000  0.1219977E+04  0.1519845E+04  0.1262719E+04  0.1619618E+04  0.1859594E+04  0.1869760E+04  0.2029896E+04
      72000.000  0.1219977E+04  0.1519844E+04  0.1262729E+04  0.1619617E+04  0.1859592E+04  0.1869758E+04  0.2029895E+04
      72300.000  0.1219977E+04  0.1519843E+04  0.1262739E+04  0.1619616E+04  0.1859589E+04  0.1869756E+04  0.2029895E+04
      72600.000  0.1219977E+04  0.1519842E+04  0.1262749E+04  0.1619616E+04  0.1859587E+04  0.1869755E+04  0.2029894E+04
      72900.000  0.1219977E+04  0.1519841E+04  0.1262759E+04  0.1619615E+04  0.1859584E+04  0.1869753E+04  0.2029893E+04
      73200.000  0.1219977E+04  0.1519840E+04  0.1262770E+04  0.1619614E+04  0.1859581E+04  0.1869752E+04  0.2029893E+04
      73500.000  0.1219976E+04  0.1519839E+04  0.1262780E+04  0.1619613E+04  0.1859579E+04  0.1869750E+04  0.2029892E+04
      73800.000  0.1219976E+04  0.1519838E+04  0.1262790E+04  0.1619613E+04  0.1859576E+04  0.1869749E+04  0.2029891E+04
      74100.000  0.1219976E+04  0.1519837E+04  0.1262800E+04  0.1619612E+04  0.1859574E+04  0.1869747E+04  0.2029891E+04
      74400.000  0.1219976E+04  0.1519836E+04  0.1262810E+04  0.1619611E+04  0.1859571E+04  0.1869746E+04  0.2029890E+04
      74700.000  0.1219976E+04  0.1519835E+04  0.1262820E+04  0.1619611E+04  0.1859568E+04  0.1869744E+04  0.2029889E+04
      75000.000  0.1219976E+04  0.1519834E+04  0.1262830E+04  0.1619610E+04  0.1859566E+04  0.1869742E+04  0.2029889E+04
      75300.000  0.1219976E+04  0.1519833E+04  0.1262840E+04  0.1619609E+04  0.1859563E+04  0.1869741E+04  0.2029888E+04
      75600.000  0.1219976E+04  0.1519832E+04  0.1262850E+04  0.1619609E+04  0.1859561E+04  0.1869739E+04  0.2029887E+04
      75900.000  0.1219976E+04  0.1519831E+04  0.1262860E+04  0.1619608E+04  0.1859558E+04  0.1869738E+04  0.2029887E+04
      76200.000  0.1219976E+04  0.1519830E+04  0.1262870E+04  0.1619607E+04  0.1859555E+04  0.1869736E+04  0.2029886E+04
      76500.000  0.1219976E+04  0.1519829E+04  0.1262880E+04  0.1619607E+04  0.1859553E+04  0.1869735E+04  0.2029885E+04
      76800.000  0.1219976E+04  0.1519828E+04  0.1262890E+04  0.1619606E+04  0.1859550E+04  0.1869733E+04  0.2029885E+04
      77100.000  0.1219975E+04  0.1519827E+04  0.1262900E+04  0.1619605E+04  0.1859548E+04  0.1869732E+04  0.2029884E+04
      77400.000  0.1219975E+04  0.1519826E+04  0.1262910E+04  0.1619605E+04  0.1859545E+04  0.1869730E+04  0.2029883E+04
      77700.000  0.1219975E+04  0.1519825E+04  0.1262920E+04  0.1619604E+04  0.1859542E+04  0.1869729E+04  0.2029883E+04
      78000.000  0.1219975E+04  0.1519824E+04  0.1262930E+04  0.1619603E+04  0.1859540E+04  0.1869727E+04  0.2029882E+04
      78300.000  0.1219975E+04  0.1519823E+04  0.1262940E+04  0.1619603E+04  0.1859537E+04  0.1869725E+04  0.2029881E+04
      78600.000  0.1219975E+04  0.1519822E+04  0.1262950E+04  0.1619602E+04  0.1859535E+04  0.1869724E+04  0.2029880E+04
      78900.000  0.1219975E+04  0.1519821E+04  0.1262959E+04  0.1619601E+04  0.1859532E+04  0.1869722E+04  0.2029880E+04
      79200.000  0.1219975E+04  0.1519820E+04  0.1262969E+04  0.1619601E+04  0.1859529E+04  0.1869721E+04  0.2029879E+04
      79500.000  0.1219975E+04  0.1519819E+04  0.1262979E+04  0.1619600E+04  0.1859527E+04  0.1869719E+04  0.2029878E+04
      79800.000  0.1219975E+04  0.1519818E+04  0.1262989E+04  0.1619599E+04  0.1859524E+04  0.1869718E+04  0.2029878E+04
      80100.000  0.1219975E+04  0.1519817E+04  0.1262999E+04  0.1619599E+04  0.1859522E+04  0.1869716E+04  0.2029877E+04
      80400.000  0.1219975E+04  0.1519816E+04  0.1263009E+04  0.1619598E+04  0.1859519E+04  0.1869715E+04  0.2029876E+04
      80700.000  0.1219974E+04  0.1519815E+04  0.1263019E+04  0.1619598E+04  0.1859516E+04  0.1869713E+04  0.2029876E+04
      81000.000  0.1219974E+04  0.1519814E+04  0.1263028E+04  0.1619597E+04  0.1859514E+04  0.1869711E+04  0.2029875E+04
      81300.000  0.1219974E+04  0.1519813E+04  0.1263038E+04  0.1619596E+04  0.1859511E+04  0.1869710E+04  0.2029874E+04
      81600.000  0.1219974E+04  0.1519812E+04  0.1263048E+04  0.1619596E+04  0.1859509E+04  0.1869708E+04  0.2029874E+04
      81900.000  0.1219974E+04  0.1519811E+04  0.1263058E+04  0.1619595E+04  0.1859506E+04  0.1869707E+04  0.2029873E+04
      82200.000  0.1219974E+04  0.1519810E+04  0.1263068E+04  0.1619594E+04  0.1859503E+04  0.1869705E+04  0.2029872E+04
      82500.000  0.1219974E+04  0.1519809E+04  0.1263077E+04  0.1619594E+04  0.1859501E+04  0.1869704E+04  0.2029872E+04
      82800.000  0.1219974E+04  0.1519808E+04  0.1263087E+04  0.1619593E+04  0.1859498E+04  0.1869702E+04  0.2029871E+04
      83100.000  0.1219974E+04  0.1519807E+04  0.1263097E+04  0.1619593E+04  0.1859496E+04  0.1869701E+04  0.2029870E+04
      83400.000  0.1219974E+04  0.1519806E+04  0.1263107E+04  0.1619592E+04  0.1859493E+04  0.1869699E+04  0.2029870E+04
      83700.000  0.1219974E+04  0.1519805E+04  0.1263116E+04  0.1619591E+04  0.1859490E+04  0.1869697E+04  0.2029869E+04
      84000.000  0.1219974E+04  0.1519804E+04  0.1263126E+04  0.1619591E+04  0.1859488E+04  0.1869696E+04  0.2029868E+04
      84300.000  0.1219974E+04  0.1519803E+04  0.1263136E+04  0.1619590E+04  0.1859485E+04  0.1869694E+04  0.2029867E+04
      84600.000  0.1219973E+04  0.1519802E+04  0.1263146E+04  0.1619590E+04  0.1859483E+04  0.1869693E+04  0.2029867E+04
      84900.000  0.1219973E+04  0.1519801E+04  0.1263155E+04  0.1619589E+04  0.1859480E+04  0.1869691E+04  0.2029866E+04
      85200.000  0.1219973E+04  0.1519800E+04  0.1263165E+04  0.1619588E+04  0.1859477E+04  0.1869690E+04  0.2029865E+04
      85500.000  0.1219973E+04  0.1519799E+04  0.1263175E+04  0.1619588E+04  0.1859475E+04  0.1869688E+04  0.2029865E+04
      85800.000  0.1219973E+04  0.1519798E+04  0.1263184E+04  0.1619587E+04  0.1859472E+04  0.1869687E+04  0.2029864E+04
      86100.000  0.1219973E+04  0.1519797E+04  0.1263194E+04  0.1619586E+04  0.1859470E+04  0.1869685E+04  0.2029863E+04
      86399.000  0.1219973E+04  0.1519796E+04  0.1263204E+04  0.1619586E+04  0.1859467E+04  0.1869684E+04  0.2029863E+04
