           T(s)              1              2              3              4              5              6              7
      35100.000  0.4057404E-01  0.1251628E-01  0.0000000E+00  0.1778232E+00  0.1327073E-01  0.5921236E-02  0.2279496E-01
      35400.000  0.4135933E-01  0.1251673E-01  0.0000000E+00  0.1753118E+00  0.1327073E-01  0.5921243E-02  0.2281101E-01
      35700.000  0.4197598E-01  0.1251698E-01  0.0000000E+00  0.1726354E+00  0.1327073E-01  0.5921246E-02  0.2282322E-01
      36000.000  0.4243630E-01  0.1251712E-01  0.0000000E+00  0.1698173E+00  0.1327073E-01  0.5921248E-02  0.2283251E-01
      36300.000  0.4275396E-01  0.1251720E-01  0.0000000E+00  0.1668805E+00  0.1327073E-01  0.5921248E-02  0.2283957E-01
      36600.000  0.4294305E-01  0.1251724E-01  0.0000000E+00  0.1638481E+00  0.1327073E-01  0.5921248E-02  0.2284495E-01
      36900.000  0.4301751E-01  0.1251727E-01  0.0000000E+00  0.1607427E+00  0.1327073E-01  0.5921248E-02  0.2284904E-01
      37200.000  0.4299074E-01  0.1251728E-01  0.0000000E+00  0.1575856E+00  0.1327073E-01  0.5921248E-02  0.2285215E-01
      37500.000  0.4287534E-01  0.1251729E-01  0.0000000E+00  0.1543969E+00  0.1327073E-01  0.5921248E-02  0.2285451E-01
      37800.000  0.4268301E-01  0.1251729E-01  0.0000000E+00  0.1511952E+00  0.1327073E-01  0.5921248E-02  0.2285631E-01
      38100.000  0.4242448E-01  0.1251729E-01  0.0000000E+00  0.1479973E+00  0.1327073E-01  0.5921248E-02  0.2285768E-01
      38400.000  0.4210952E-01  0.1251729E-01  0.0000000E+00  0.1448181E+00  0.1327073E-01  0.5921248E-02  0.2285872E-01
      38700.000  0.4174696E-01  0.1251729E-01  0.0000000E+00  0.1416708E+00  0.1327073E-01  0.5921248E-02  0.2285951E-01
      39000.000  0.4134472E-01  0.1251729E-01  0.0000000E+00  0.1385667E+00  0.1327073E-01  0.5921248E-02  0.2286011E-01
      39300.000  0.4090992E-01  0.1251730E-01  0.0000000E+00  0.1355155E+00  0.1327073E-01  0.5921248E-02  0.2286057E-01
      39600.000  0.4044889E-01  0.1251730E-01  0.0000000E+00  0.1325251E+00  0.1327073E-01  0.5921248E-02  0.2286092E-01
      39900.000  0.3996723E-01  0.1251730E-01  0.0000000E+00  0.1296021E+00  0.1327073E-01  0.5921248E-02  0.2286118E-01
      40200.000  0.3946992E-01  0.1251730E-01  0.0000000E+00  0.1267516E+00  0.1327073E-01  0.5921248E-02  0.2286138E-01
      40500.000  0.3896132E-01  0.1251730E-01  0.0000000E+00  0.1239778E+00  0.1327073E-01  0.5921248E-02  0.2286154E-01
      40800.000  0.3844526E-01  0.1251730E-01  0.0000000E+00  0.1212834E+00  0.1327073E-01  0.5921248E-02  0.2286165E-01
      41100.000  0.3792508E-01  0.1251730E-01  0.0000000E+00  0.1186705E+00  0.1327073E-01  0.5921248E-02  0.2286174E-01
      41400.000  0.3740369E-01  0.1251730E-01  0.0000000E+00  0.1161402E+00  0.1327073E-01  0.5921248E-02  0.2286181E-01
      41700.000  0.3688358E-01  0.1251730E-01  0.0000000E+00  0.1136930E+00  0.1327073E-01  0.5921248E-02  0.2286186E-01
      42000.000  0.3636689E-01  0.1251730E-01  0.0000000E+00  0.1113288E+00  0.1327073E-01  0.5921248E-02  0.2286190E-01
      42300.000  0.3585546E-01  0.1251730E-01  0.0000000E+00  0.1090468E+00  0.1327073E-01  0.5921248E-02  0.2286193E-01
      42600.000  0.3535082E-01  0.1251730E-01  0.0000000E+00  0.1068462E+00  0.1327073E-01  0.5921248E-02  0.2286195E-01
      42900.000  0.3485426E-01  0.1251730E-01  0.0000000E+00  0.1047255E+00  0.1327073E-01  0.5921248E-02  0.2286197E-01
      43200.000  0.3436684E-01  0.1251730E-01  0.0000000E+00  0.1026831E+00  0.1327073E-01  0.5921248E-02  0.2286198E-01
      43500.000  0.3388943E-01  0.1251730E-01  0.0000000E+00  0.1007170E+00  0.1327073E-01  0.5921248E-02  0.2286199E-01
      43800.000  0.3342272E-01  0.1251730E-01  0.0000000E+00  0.9882532E-01  0.1327073E-01  0.5921248E-02  0.2286200E-01
      44100.000  0.3296724E-01  0.1251730E-01  0.0000000E+00  0.9700585E-01  0.1327073E-01  0.5921248E-02  0.2286200E-01
      44400.000  0.3252339E-01  0.1251730E-01  0.0000000E+00  0.9525634E-01  0.1327073E-01  0.5921248E-02  0.2286201E-01
      44700.000  0.3209146E-01  0.1251730E-01  0.0000000E+00  0.9339125E-01  0.1327073E-01  0.5921248E-02  0.2286201E-01
      45000.000  0.3167162E-01  0.1251730E-01  0.0000000E+00  0.9104218E-01  0.1327073E-01  0.5921248E-02  0.2286201E-01
      45300.000  0.3126399E-01  0.1251730E-01  0.0000000E+00  0.8879978E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      45600.000  0.3086857E-01  0.1251730E-01  0.0000000E+00  0.8665917E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      45900.000  0.3048532E-01  0.1251730E-01  0.0000000E+00  0.8461561E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      46200.000  0.3011415E-01  0.1251730E-01  0.0000000E+00  0.8266451E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      46500.000  0.2975492E-01  0.1251730E-01  0.0000000E+00  0.8080145E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      46800.000  0.2940744E-01  0.1251730E-01  0.0000000E+00  0.7902217E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      47100.000  0.2907150E-01  0.1251730E-01  0.0000000E+00  0.7732259E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      47400.000  0.2874688E-01  0.1251730E-01  0.0000000E+00  0.7569883E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      47700.000  0.2843330E-01  0.1251730E-01  0.0000000E+00  0.7414713E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      48000.000  0.2813050E-01  0.1251730E-01  0.0000000E+00  0.7266396E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      48300.000  0.2783820E-01  0.1251730E-01  0.0000000E+00  0.7124591E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      48600.000  0.2755610E-01  0.1251730E-01  0.0000000E+00  0.6988976E-01  0.1327073E-01  0.5921248E-02  0.2286202E-01
      48900.000  0.2728391E-01  0.1251730E-01  0.0000000E+00  0.6859245E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      49200.000  0.2702131E-01  0.1251730E-01  0.0000000E+00  0.6735106E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      49500.000  0.2676802E-01  0.1251730E-01  0.0000000E+00  0.6616283E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      49800.000  0.2652373E-01  0.1251730E-01  0.0000000E+00  0.6502512E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      50100.000  0.2628813E-01  0.1251730E-01  0.0000000E+00  0.6393546E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      50400.000  0.2606094E-01  0.1251730E-01  0.0000000E+00  0.6289148E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      50700.000  0.2584186E-01  0.1251730E-01  0.0000000E+00  0.6189094E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      51000.000  0.2563061E-01  0.1251730E-01  0.0000000E+00  0.6093173E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      51300.000  0.2542690E-01  0.1251730E-01  0.0000000E+00  0.6001183E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      51600.000  0.2523046E-01  0.1251730E-01  0.0000000E+00  0.5912935E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      51900.000  0.2504103E-01  0.1251730E-01  0.0000000E+00  0.5828249E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      52200.000  0.2485834E-01  0.1251730E-01  0.0000000E+00  0.5746954E-01  0.1327073E-01  0.5921247E-02  0.2286202E-01
      52500.000  0.2468214E-01  0.1251730E-01  0.0000000E+00  0.5668888E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      52800.000  0.2451220E-01  0.1251730E-01  0.0000000E+00  0.5593898E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      53100.000  0.2434826E-01  0.1251730E-01  0.0000000E+00  0.5521839E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      53400.000  0.2419011E-01  0.1251730E-01  0.0000000E+00  0.5452574E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      53700.000  0.2403752E-01  0.1251730E-01  0.0000000E+00  0.5385973E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      54000.000  0.2389028E-01  0.1251730E-01  0.0000000E+00  0.5321912E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      54300.000  0.2374818E-01  0.1251730E-01  0.0000000E+00  0.5260275E-01  0.1327073E-01  0.5921246E-02  0.2286202E-01
      54600.000  0.2361102E-01  0.1251730E-01  0.0000000E+00  0.5200950E-01  0.1327073E-01  0.5921245E-02  0.2286202E-01
      54900.000  0.2347862E-01  0.1251730E-01  0.0000000E+00  0.5143832E-01  0.1327073E-01  0.5921245E-02  0.2286202E-01
      55200.000  0.2335078E-01  0.1251729E-01  0.0000000E+00  0.5088823E-01  0.1327073E-01  0.5921245E-02  0.2286202E-01
      55500.000  0.2322734E-01  0.1251729E-01  0.0000000E+00  0.5035827E-01  0.1327073E-01  0.5921245E-02  0.2286202E-01
      55800.000  0.2310811E-01  0.1251729E-01  0.0000000E+00  0.4984754E-01  0.1327073E-01  0.5921245E-02  0.2286202E-01
      56100.000  0.2299294E-01  0.1251729E-01  0.0000000E+00  0.4935520E-01  0.1327073E-01  0.5921244E-02  0.2286202E-01
      56400.000  0.2288167E-01  0.1251729E-01  0.0000000E+00  0.4888044E-01  0.1327073E-01  0.5921244E-02  0.2286202E-01
      56700.000  0.2277415E-01  0.1251729E-01  0.0000000E+00  0.4842249E-01  0.1327073E-01  0.5921244E-02  0.2286202E-01
      57000.000  0.2267023E-01  0.1251729E-01  0.0000000E+00  0.4798061E-01  0.1327073E-01  0.5921244E-02  0.2286202E-01
      57300.000  0.2256977E-01  0.1251729E-01  0.0000000E+00  0.4755413E-01  0.1327073E-01  0.5921244E-02  0.2286202E-01
      57600.000  0.2247264E-01  0.1251729E-01  0.0000000E+00  0.4714238E-01  0.1327073E-01  0.5921243E-02  0.2286202E-01
      57900.000  0.2237870E-01  0.1251729E-01  0.0000000E+00  0.4674473E-01  0.1327073E-01  0.5921243E-02  0.2286202E-01
      58200.000  0.2228785E-01  0.1251729E-01  0.0000000E+00  0.4636060E-01  0.1327073E-01  0.5921243E-02  0.2286202E-01
      58500.000  0.2219995E-01  0.1251729E-01  0.0000000E+00  0.4598941E-01  0.1327073E-01  0.5921242E-02  0.2286202E-01
      58800.000  0.2211490E-01  0.1251729E-01  0.0000000E+00  0.4563062E-01  0.1327073E-01  0.5921242E-02  0.2286202E-01
      59100.000  0.2203258E-01  0.1251729E-01  0.0000000E+00  0.4528374E-01  0.1327073E-01  0.5921242E-02  0.2286202E-01
